longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-118.0,34.0,3,1055.0,204.0,682.0,216.0,6.0,5,<1H OCEAN
-118.0,34.0,4,4216.0,948.0,2997.0,896.0,4.0,4,<1H OCEAN
-118.0,34.0,3,3696.0,953.0,2827.0,860.0,3.0,3,<1H OCEAN
-118.0,34.0,4,6960.0,1454.0,4367.0,1437.0,5.0,6,<1H OCEAN
-118.0,34.0,2,5643.0,1231.0,3841.0,1195.0,4.0,4,<1H OCEAN
-118.0,34.0,4,3481.0,576.0,1660.0,560.0,6.0,6,<1H OCEAN
-118.0,34.0,4,4259.0,588.0,1644.0,581.0,6.0,8,<1H OCEAN
-118.0,34.0,5,2188.0,556.0,2727.0,525.0,3.0,3,<1H OCEAN
-118.0,34.0,5,2636.0,652.0,3412.0,649.0,3.0,2,<1H OCEAN
-118.0,34.0,1,4822.0,1168.0,3868.0,1117.0,3.0,3,<1H OCEAN
-118.0,34.0,5,2389.0,410.0,1229.0,393.0,5.0,6,<1H OCEAN
-118.0,34.0,6,1255.0,252.0,685.0,279.0,4.0,6,<1H OCEAN
-118.0,34.0,8,2663.0,511.0,1277.0,462.0,4.0,5,<1H OCEAN
-118.0,34.0,8,1633.0,355.0,837.0,350.0,3.0,5,<1H OCEAN
-118.0,34.0,8,1606.0,300.0,735.0,295.0,5.0,5,<1H OCEAN
-118.0,34.0,8,1320.0,256.0,645.0,256.0,4.0,6,<1H OCEAN
-118.0,34.0,8,1866.0,343.0,919.0,344.0,4.0,5,<1H OCEAN
-118.0,34.0,8,1661.0,315.0,985.0,319.0,4.0,6,<1H OCEAN
-118.0,34.0,8,2104.0,382.0,1071.0,396.0,5.0,5,<1H OCEAN
-118.0,34.0,8,1436.0,257.0,745.0,233.0,5.0,6,<1H OCEAN
-118.0,34.0,8,1276.0,234.0,538.0,213.0,5.0,6,<1H OCEAN
-118.0,34.0,8,1607.0,271.0,799.0,283.0,5.0,6,<1H OCEAN
-118.0,34.0,6,1578.0,312.0,827.0,311.0,5.0,5,<1H OCEAN
-118.0,34.0,6,2403.0,413.0,1385.0,386.0,4.0,6,<1H OCEAN
-118.0,34.0,5,2180.0,522.0,1634.0,467.0,3.0,4,<1H OCEAN
-118.0,34.0,5,2373.0,552.0,1673.0,571.0,3.0,5,<1H OCEAN
-118.0,34.0,5,1854.0,471.0,1363.0,478.0,3.0,3,<1H OCEAN
-118.0,34.0,2,2287.0,662.0,1804.0,537.0,2.0,4,<1H OCEAN
-118.0,34.0,4,815.0,206.0,590.0,183.0,3.0,4,<1H OCEAN
-118.0,34.0,8,1645.0,371.0,1161.0,351.0,3.0,4,<1H OCEAN
-118.0,34.0,9,882.0,185.0,536.0,174.0,5.0,4,<1H OCEAN
-118.0,34.0,8,1308.0,267.0,783.0,237.0,5.0,4,<1H OCEAN
-118.0,34.0,8,2326.0,503.0,1832.0,501.0,3.0,4,<1H OCEAN
-118.0,34.0,4,4701.0,1359.0,2571.0,1216.0,3.0,5,<1H OCEAN
-118.0,34.0,6,1769.0,436.0,1166.0,386.0,3.0,4,<1H OCEAN
-118.0,34.0,8,1999.0,431.0,1060.0,399.0,4.0,4,<1H OCEAN
-118.0,34.0,8,1824.0,438.0,1200.0,451.0,3.0,3,<1H OCEAN
-118.0,34.0,7,2009.0,524.0,1449.0,451.0,3.0,3,<1H OCEAN
-118.0,34.0,6,1133.0,296.0,774.0,271.0,2.0,3,<1H OCEAN
-118.0,34.0,6,2013.0,546.0,1659.0,522.0,3.0,3,<1H OCEAN
-118.0,34.0,4,2732.0,867.0,1690.0,794.0,3.0,4,<1H OCEAN
-118.0,34.0,8,1213.0,269.0,628.0,229.0,4.0,3,<1H OCEAN
-118.0,34.0,7,1699.0,346.0,1188.0,329.0,4.0,3,<1H OCEAN
-118.0,34.0,7,2945.0,725.0,2858.0,690.0,3.0,3,<1H OCEAN
-118.0,34.0,5,1332.0,417.0,1405.0,363.0,2.0,3,<1H OCEAN
-118.0,34.0,5,1507.0,379.0,1082.0,350.0,3.0,3,<1H OCEAN
-118.0,34.0,4,703.0,202.0,757.0,212.0,3.0,3,<1H OCEAN
-118.0,34.0,8,1482.0,310.0,1052.0,317.0,4.0,4,<1H OCEAN
-118.0,34.0,6,1554.0,273.0,974.0,264.0,4.0,4,<1H OCEAN
-118.0,34.0,7,2462.0,587.0,1821.0,536.0,4.0,4,<1H OCEAN
-118.0,34.0,8,1701.0,396.0,1091.0,384.0,3.0,4,<1H OCEAN
-118.0,34.0,9,1937.0,445.0,1339.0,440.0,3.0,4,<1H OCEAN
-118.0,34.0,9,2258.0,509.0,1395.0,492.0,4.0,4,<1H OCEAN
-118.0,34.0,8,2110.0,494.0,1404.0,454.0,3.0,4,<1H OCEAN
-118.0,34.0,8,2137.0,461.0,1126.0,439.0,3.0,4,<1H OCEAN
-118.0,34.0,8,1832.0,401.0,1056.0,405.0,4.0,4,<1H OCEAN
-118.0,34.0,7,2664.0,626.0,1627.0,604.0,4.0,4,<1H OCEAN
-118.0,34.0,4,6607.0,1663.0,4066.0,1558.0,3.0,3,<1H OCEAN
-118.0,34.0,0,1664.0,508.0,1369.0,493.0,3.0,4,<1H OCEAN
-118.0,34.0,7,2247.0,526.0,1670.0,525.0,3.0,4,<1H OCEAN
-118.0,34.0,7,3596.0,862.0,2416.0,832.0,4.0,4,<1H OCEAN
-118.0,34.0,8,2752.0,645.0,1674.0,614.0,4.0,4,<1H OCEAN
-118.0,34.0,7,2925.0,732.0,1702.0,642.0,2.0,4,<1H OCEAN
-118.0,34.0,7,1301.0,342.0,954.0,336.0,2.0,4,<1H OCEAN
-118.0,34.0,7,1404.0,257.0,652.0,258.0,4.0,5,<1H OCEAN
-118.0,34.0,5,4071.0,1067.0,2144.0,970.0,3.0,6,<1H OCEAN
-118.0,34.0,6,1435.0,249.0,606.0,234.0,4.0,6,<1H OCEAN
-118.0,34.0,6,1491.0,259.0,699.0,266.0,4.0,6,<1H OCEAN
-118.0,34.0,5,2630.0,559.0,1069.0,491.0,2.0,5,<1H OCEAN
-118.0,34.0,6,2668.0,473.0,1315.0,478.0,4.0,6,<1H OCEAN
-118.0,34.0,6,1979.0,339.0,952.0,339.0,4.0,6,<1H OCEAN
-118.0,34.0,7,2259.0,425.0,1183.0,413.0,5.0,5,<1H OCEAN
-118.0,34.0,6,2110.0,416.0,1128.0,403.0,5.0,5,<1H OCEAN
-118.0,34.0,6,1885.0,391.0,1049.0,405.0,4.0,6,<1H OCEAN
-118.0,34.0,6,1774.0,348.0,934.0,333.0,5.0,5,<1H OCEAN
-118.0,34.0,6,1703.0,325.0,845.0,308.0,5.0,6,<1H OCEAN
-118.0,34.0,4,2825.0,470.0,1352.0,469.0,5.0,7,<1H OCEAN
-118.0,34.0,6,1473.0,253.0,713.0,257.0,6.0,6,<1H OCEAN
-118.0,34.0,6,956.0,159.0,416.0,157.0,5.0,6,<1H OCEAN
-118.0,34.0,6,887.0,163.0,482.0,157.0,4.0,6,<1H OCEAN
-118.0,34.0,6,2418.0,389.0,1138.0,387.0,5.0,6,<1H OCEAN
-118.0,34.0,6,2750.0,487.0,1386.0,458.0,5.0,6,<1H OCEAN
-118.0,34.0,6,2116.0,427.0,972.0,396.0,5.0,6,<1H OCEAN
-118.0,34.0,7,2584.0,453.0,1333.0,481.0,4.0,6,<1H OCEAN
-118.0,34.0,7,2386.0,409.0,1101.0,399.0,5.0,6,<1H OCEAN
-118.0,34.0,6,1790.0,269.0,924.0,263.0,5.0,6,<1H OCEAN
-118.0,34.0,6,1915.0,316.0,850.0,319.0,5.0,6,<1H OCEAN
-118.0,34.0,7,2059.0,349.0,825.0,334.0,4.0,6,<1H OCEAN
-118.0,34.0,6,1726.0,287.0,820.0,288.0,6.0,6,<1H OCEAN
-118.0,34.0,6,1557.0,270.0,697.0,251.0,5.0,6,<1H OCEAN
-118.0,34.0,6,2572.0,421.0,1318.0,434.0,5.0,6,<1H OCEAN
-118.0,34.0,6,690.0,109.0,316.0,104.0,4.0,5,<1H OCEAN
-118.0,34.0,7,1588.0,272.0,692.0,245.0,5.0,6,<1H OCEAN
-118.0,34.0,6,1756.0,297.0,798.0,287.0,6.0,6,<1H OCEAN
-118.0,34.0,7,2143.0,382.0,1047.0,377.0,4.0,6,<1H OCEAN
-118.0,34.0,7,2706.0,462.0,1331.0,476.0,5.0,6,<1H OCEAN
-118.0,34.0,6,1074.0,188.0,496.0,196.0,5.0,6,<1H OCEAN
-118.0,34.0,6,1523.0,263.0,717.0,278.0,5.0,6,<1H OCEAN
-118.0,34.0,6,1784.0,303.0,964.0,299.0,4.0,6,<1H OCEAN
-118.0,34.0,8,1712.0,314.0,691.0,293.0,4.0,6,<1H OCEAN
-118.0,34.0,7,1242.0,221.0,565.0,213.0,4.0,6,<1H OCEAN
-118.0,34.0,6,1463.0,257.0,722.0,260.0,5.0,6,<1H OCEAN
-118.0,34.0,6,3008.0,674.0,1584.0,671.0,4.0,6,<1H OCEAN
-118.0,34.0,8,2439.0,429.0,944.0,374.0,4.0,8,<1H OCEAN
-118.0,34.0,8,1710.0,333.0,786.0,344.0,4.0,8,<1H OCEAN
-118.0,34.0,8,2107.0,439.0,876.0,429.0,3.0,8,<1H OCEAN
-118.0,34.0,9,1895.0,294.0,881.0,293.0,6.0,8,<1H OCEAN
-118.0,34.0,8,1908.0,361.0,890.0,342.0,5.0,8,<1H OCEAN
-118.0,34.0,8,3043.0,619.0,1316.0,607.0,4.0,7,<1H OCEAN
-118.0,34.0,6,3002.0,484.0,1322.0,471.0,5.0,6,<1H OCEAN
-118.0,34.0,4,2448.0,354.0,894.0,349.0,8.0,9,<1H OCEAN
-118.0,34.0,6,2987.0,491.0,1360.0,497.0,5.0,6,<1H OCEAN
-118.0,34.0,7,1508.0,252.0,635.0,241.0,4.0,6,<1H OCEAN
-118.0,34.0,6,2444.0,432.0,1199.0,424.0,4.0,6,<1H OCEAN
-118.0,34.0,6,1348.0,234.0,643.0,221.0,4.0,6,<1H OCEAN
-118.0,34.0,6,2831.0,573.0,1462.0,569.0,4.0,6,<1H OCEAN
-118.0,34.0,6,2220.0,367.0,1002.0,351.0,5.0,6,<1H OCEAN
-118.0,34.0,7,3714.0,708.0,1956.0,694.0,4.0,5,<1H OCEAN
-118.0,34.0,8,1533.0,331.0,791.0,335.0,3.0,5,<1H OCEAN
-118.0,34.0,4,4716.0,1372.0,2515.0,1272.0,3.0,5,<1H OCEAN
-118.0,34.0,8,1853.0,328.0,945.0,320.0,5.0,6,<1H OCEAN
-118.0,34.0,8,2019.0,363.0,880.0,339.0,4.0,6,NEAR OCEAN
-118.0,34.0,7,2597.0,582.0,1285.0,559.0,4.0,6,<1H OCEAN
-118.0,34.0,6,1415.0,294.0,591.0,291.0,3.0,8,NEAR OCEAN
-118.0,34.0,8,2731.0,577.0,1396.0,555.0,4.0,6,NEAR OCEAN
-118.0,34.0,3,1228.0,320.0,537.0,273.0,2.0,5,NEAR OCEAN
-118.0,34.0,5,2548.0,717.0,2086.0,700.0,1.0,3,<1H OCEAN
-118.0,34.0,8,1890.0,465.0,1378.0,430.0,4.0,3,<1H OCEAN
-118.0,34.0,5,3533.0,1061.0,2678.0,1033.0,2.0,3,NEAR OCEAN
-118.0,34.0,9,1073.0,260.0,725.0,272.0,4.0,3,NEAR OCEAN
-118.0,34.0,8,1167.0,302.0,773.0,287.0,3.0,3,NEAR OCEAN
-118.0,34.0,5,2557.0,731.0,2286.0,700.0,2.0,3,<1H OCEAN
-118.0,34.0,8,1854.0,462.0,1360.0,429.0,2.0,4,<1H OCEAN
-118.0,34.0,6,3405.0,779.0,1953.0,671.0,3.0,4,NEAR OCEAN
-118.0,34.0,6,3737.0,613.0,1305.0,583.0,7.0,9,NEAR OCEAN
-118.0,34.0,8,2641.0,411.0,1011.0,444.0,6.0,9,NEAR OCEAN
-118.0,34.0,8,1773.0,360.0,815.0,299.0,5.0,9,NEAR OCEAN
-118.0,34.0,8,1808.0,315.0,800.0,302.0,5.0,7,NEAR OCEAN
-118.0,34.0,8,1362.0,214.0,531.0,222.0,4.0,8,NEAR OCEAN
-118.0,34.0,8,1497.0,277.0,542.0,274.0,5.0,8,NEAR OCEAN
-118.0,34.0,8,1535.0,274.0,591.0,276.0,4.0,8,NEAR OCEAN
-118.0,34.0,7,3622.0,745.0,1330.0,648.0,3.0,9,NEAR OCEAN
-118.0,34.0,8,2561.0,544.0,1063.0,537.0,4.0,9,NEAR OCEAN
-118.0,34.0,9,3587.0,693.0,1513.0,651.0,6.0,7,NEAR OCEAN
-118.0,34.0,9,2539.0,497.0,1152.0,488.0,4.0,7,NEAR OCEAN
-118.0,34.0,9,2569.0,484.0,1030.0,451.0,4.0,7,NEAR OCEAN
-118.0,34.0,9,2618.0,472.0,943.0,440.0,4.0,7,NEAR OCEAN
-118.0,34.0,8,284.0,65.0,167.0,68.0,4.0,5,NEAR OCEAN
-118.0,34.0,5,2246.0,552.0,1032.0,548.0,4.0,8,NEAR OCEAN
-118.0,34.0,2,2953.0,895.0,1914.0,855.0,4.0,7,NEAR OCEAN
-118.0,34.0,3,2251.0,452.0,913.0,420.0,5.0,7,NEAR OCEAN
-118.0,34.0,8,1758.0,347.0,954.0,312.0,5.0,5,NEAR OCEAN
-118.0,34.0,0,872.0,203.0,422.0,221.0,5.0,3,NEAR OCEAN
-118.0,34.0,3,1835.0,427.0,1038.0,384.0,4.0,5,NEAR OCEAN
-118.0,34.0,8,3013.0,574.0,1525.0,529.0,5.0,5,NEAR OCEAN
-118.0,34.0,6,2807.0,768.0,2217.0,744.0,2.0,5,NEAR OCEAN
-118.0,34.0,3,954.0,390.0,804.0,373.0,3.0,5,NEAR OCEAN
-118.0,34.0,8,944.0,178.0,533.0,193.0,3.0,5,NEAR OCEAN
-118.0,34.0,8,1388.0,254.0,742.0,241.0,5.0,6,NEAR OCEAN
-118.0,34.0,9,2347.0,437.0,1219.0,420.0,5.0,6,NEAR OCEAN
-118.0,34.0,6,1719.0,398.0,1444.0,372.0,3.0,3,NEAR OCEAN
-118.0,34.0,8,905.0,199.0,764.0,204.0,3.0,4,NEAR OCEAN
-118.0,34.0,7,1815.0,428.0,1807.0,413.0,3.0,4,NEAR OCEAN
-118.0,34.0,5,1278.0,311.0,1157.0,320.0,4.0,3,NEAR OCEAN
-118.0,34.0,5,1680.0,469.0,1779.0,429.0,4.0,3,NEAR OCEAN
-118.0,34.0,8,455.0,92.0,394.0,89.0,5.0,4,NEAR OCEAN
-118.0,34.0,8,1005.0,199.0,723.0,191.0,4.0,4,NEAR OCEAN
-118.0,34.0,1,5357.0,1332.0,3030.0,1266.0,2.0,3,NEAR OCEAN
-118.0,34.0,8,1693.0,337.0,1255.0,333.0,4.0,4,NEAR OCEAN
-118.0,34.0,8,1816.0,398.0,1524.0,388.0,4.0,4,NEAR OCEAN
-118.0,34.0,7,1486.0,359.0,1345.0,326.0,3.0,3,NEAR OCEAN
-118.0,34.0,8,726.0,166.0,602.0,183.0,4.0,3,NEAR OCEAN
-118.0,34.0,8,1160.0,274.0,1095.0,269.0,3.0,3,NEAR OCEAN
-118.0,34.0,8,1251.0,279.0,1053.0,278.0,3.0,3,NEAR OCEAN
-118.0,34.0,6,1285.0,347.0,1291.0,337.0,4.0,3,NEAR OCEAN
-118.0,34.0,5,1984.0,477.0,1764.0,440.0,4.0,4,NEAR OCEAN
-118.0,34.0,4,3008.0,629.0,2537.0,596.0,2.0,3,NEAR OCEAN
-118.0,34.0,7,1598.0,458.0,1691.0,399.0,2.0,3,NEAR OCEAN
-118.0,34.0,5,2020.0,613.0,2557.0,562.0,2.0,3,NEAR OCEAN
-118.0,34.0,8,1387.0,280.0,984.0,302.0,4.0,3,NEAR OCEAN
-118.0,34.0,7,2010.0,595.0,1535.0,525.0,2.0,4,NEAR OCEAN
-118.0,34.0,4,3497.0,1096.0,2994.0,919.0,2.0,3,NEAR OCEAN
-118.0,34.0,9,767.0,195.0,569.0,195.0,3.0,5,NEAR OCEAN
-118.0,34.0,9,2105.0,592.0,1807.0,539.0,3.0,5,NEAR OCEAN
-118.0,34.0,9,2549.0,626.0,1388.0,606.0,3.0,5,NEAR OCEAN
-118.0,34.0,9,1786.0,445.0,1090.0,430.0,3.0,5,NEAR OCEAN
-118.0,34.0,8,2125.0,591.0,1604.0,555.0,3.0,5,NEAR OCEAN
-118.0,34.0,8,4577.0,1146.0,2749.0,1094.0,3.0,5,NEAR OCEAN
-118.0,34.0,8,2456.0,495.0,1300.0,450.0,4.0,6,NEAR OCEAN
-118.0,34.0,9,1009.0,216.0,614.0,231.0,4.0,5,NEAR OCEAN
-118.0,34.0,8,2301.0,621.0,2114.0,561.0,2.0,2,NEAR OCEAN
-118.0,34.0,6,2326.0,729.0,2635.0,657.0,2.0,3,NEAR OCEAN
-118.0,34.0,8,1571.0,435.0,1631.0,417.0,2.0,2,NEAR OCEAN
-118.0,34.0,8,2114.0,612.0,2357.0,529.0,2.0,3,NEAR OCEAN
-118.0,34.0,8,1823.0,600.0,2339.0,560.0,2.0,2,NEAR OCEAN
-118.0,34.0,5,2734.0,758.0,2951.0,691.0,2.0,2,NEAR OCEAN
-118.0,34.0,6,948.0,303.0,1042.0,301.0,2.0,1,NEAR OCEAN
-118.0,34.0,8,2210.0,469.0,1042.0,418.0,4.0,6,NEAR OCEAN
-118.0,34.0,4,471.0,132.0,315.0,96.0,2.0,3,NEAR OCEAN
-118.0,34.0,0,3564.0,835.0,1530.0,807.0,5.0,4,NEAR OCEAN
-118.0,34.0,3,5463.0,1265.0,3010.0,1179.0,3.0,5,NEAR OCEAN
-118.0,34.0,4,1589.0,380.0,883.0,366.0,4.0,5,NEAR OCEAN
-118.0,34.0,1,2407.0,589.0,1591.0,506.0,3.0,3,NEAR OCEAN
-118.0,34.0,8,1579.0,278.0,687.0,285.0,5.0,6,<1H OCEAN
-118.0,34.0,8,1734.0,331.0,797.0,293.0,5.0,6,<1H OCEAN
-118.0,34.0,8,1544.0,286.0,701.0,298.0,4.0,6,<1H OCEAN
-118.0,34.0,8,1493.0,277.0,671.0,267.0,3.0,6,<1H OCEAN
-118.0,34.0,8,1619.0,280.0,815.0,284.0,6.0,6,<1H OCEAN
-118.0,34.0,8,1785.0,307.0,779.0,291.0,4.0,6,<1H OCEAN
-118.0,34.0,8,3087.0,574.0,1474.0,567.0,6.0,6,<1H OCEAN
-118.0,34.0,6,1408.0,250.0,702.0,251.0,5.0,6,<1H OCEAN
-118.0,34.0,6,1462.0,233.0,664.0,220.0,5.0,6,<1H OCEAN
-118.0,34.0,6,1999.0,390.0,887.0,379.0,4.0,6,<1H OCEAN
-118.0,34.0,6,1742.0,340.0,857.0,341.0,5.0,6,<1H OCEAN
-118.0,34.0,7,1249.0,202.0,517.0,189.0,4.0,6,<1H OCEAN
-118.0,34.0,6,1820.0,313.0,899.0,295.0,5.0,6,<1H OCEAN
-118.0,34.0,6,2734.0,448.0,1308.0,441.0,6.0,6,<1H OCEAN
-118.0,34.0,6,2422.0,420.0,1193.0,421.0,5.0,6,<1H OCEAN
-118.0,34.0,6,1930.0,354.0,915.0,328.0,5.0,7,<1H OCEAN
-118.0,34.0,6,2000.0,343.0,956.0,352.0,5.0,6,<1H OCEAN
-118.0,34.0,2,6295.0,937.0,2292.0,874.0,8.0,9,<1H OCEAN
-118.0,34.0,6,2219.0,393.0,1042.0,396.0,5.0,6,<1H OCEAN
-118.0,34.0,6,1878.0,323.0,846.0,325.0,7.0,7,<1H OCEAN
-118.0,34.0,6,1111.0,184.0,444.0,177.0,4.0,7,<1H OCEAN
-118.0,34.0,6,856.0,146.0,451.0,164.0,5.0,7,<1H OCEAN
-118.0,34.0,6,1252.0,209.0,558.0,214.0,4.0,6,<1H OCEAN
-118.0,34.0,7,1987.0,347.0,1095.0,357.0,4.0,6,<1H OCEAN
-118.0,34.0,6,1946.0,346.0,871.0,336.0,5.0,7,<1H OCEAN
-118.0,34.0,7,1756.0,345.0,836.0,335.0,4.0,6,<1H OCEAN
-118.0,34.0,6,2565.0,458.0,1155.0,443.0,5.0,6,<1H OCEAN
-118.0,34.0,7,1798.0,331.0,860.0,340.0,4.0,6,<1H OCEAN
-118.0,34.0,7,1013.0,199.0,493.0,183.0,5.0,6,<1H OCEAN
-118.0,34.0,7,1228.0,237.0,572.0,242.0,4.0,6,<1H OCEAN
-118.0,34.0,7,1530.0,290.0,711.0,283.0,5.0,6,<1H OCEAN
-118.0,34.0,6,665.0,114.0,273.0,112.0,4.0,6,<1H OCEAN
-118.0,34.0,6,1903.0,343.0,928.0,349.0,5.0,6,<1H OCEAN
-118.0,34.0,6,1749.0,322.0,855.0,319.0,5.0,6,<1H OCEAN
-118.0,34.0,6,1026.0,182.0,505.0,176.0,4.0,6,<1H OCEAN
-118.0,34.0,6,1496.0,271.0,743.0,265.0,4.0,6,<1H OCEAN
-118.0,34.0,8,1509.0,325.0,821.0,314.0,4.0,6,<1H OCEAN
-118.0,34.0,8,1886.0,399.0,1167.0,372.0,3.0,6,NEAR OCEAN
-118.0,34.0,6,1774.0,299.0,784.0,298.0,5.0,7,<1H OCEAN
-118.0,34.0,6,1665.0,291.0,721.0,294.0,5.0,7,<1H OCEAN
-118.0,34.0,6,1835.0,435.0,774.0,418.0,3.0,7,<1H OCEAN
-118.0,34.0,6,1257.0,205.0,530.0,211.0,5.0,7,<1H OCEAN
-118.0,34.0,6,1837.0,319.0,810.0,305.0,4.0,6,<1H OCEAN
-118.0,34.0,6,1993.0,354.0,884.0,337.0,6.0,7,<1H OCEAN
-118.0,34.0,6,2223.0,370.0,1039.0,370.0,6.0,7,<1H OCEAN
-118.0,34.0,6,1371.0,250.0,666.0,257.0,5.0,7,<1H OCEAN
-118.0,34.0,6,1724.0,322.0,838.0,328.0,4.0,7,<1H OCEAN
-118.0,34.0,6,1680.0,291.0,744.0,280.0,5.0,7,<1H OCEAN
-118.0,34.0,6,1034.0,180.0,444.0,177.0,5.0,6,<1H OCEAN
-118.0,34.0,7,1694.0,280.0,776.0,271.0,6.0,7,<1H OCEAN
-118.0,34.0,6,1962.0,325.0,786.0,315.0,6.0,6,<1H OCEAN
-118.0,34.0,7,1814.0,329.0,850.0,328.0,5.0,6,<1H OCEAN
-118.0,34.0,6,4210.0,657.0,1911.0,631.0,6.0,7,<1H OCEAN
-118.0,34.0,6,4466.0,740.0,2134.0,743.0,6.0,7,<1H OCEAN
-118.0,34.0,6,2370.0,379.0,996.0,380.0,6.0,7,<1H OCEAN
-118.0,34.0,6,3359.0,596.0,1522.0,565.0,5.0,7,<1H OCEAN
-118.0,34.0,1,3985.0,567.0,1327.0,564.0,8.0,9,<1H OCEAN
-118.0,34.0,4,2937.0,524.0,1132.0,528.0,5.0,9,NEAR OCEAN
-118.0,34.0,5,3039.0,739.0,1199.0,697.0,4.0,9,NEAR OCEAN
-118.0,34.0,6,1245.0,211.0,508.0,221.0,5.0,9,NEAR OCEAN
-118.0,34.0,8,1471.0,301.0,767.0,311.0,4.0,6,<1H OCEAN
-118.0,34.0,8,1762.0,314.0,738.0,300.0,4.0,6,<1H OCEAN
-118.0,34.0,8,2153.0,375.0,947.0,364.0,5.0,6,NEAR OCEAN
-118.0,34.0,8,2317.0,448.0,1057.0,428.0,4.0,6,NEAR OCEAN
-118.0,34.0,8,1519.0,263.0,681.0,267.0,5.0,6,NEAR OCEAN
-118.0,34.0,2,6678.0,1797.0,3625.0,1599.0,4.0,7,NEAR OCEAN
-118.0,34.0,8,2506.0,531.0,1230.0,543.0,3.0,5,NEAR OCEAN
-118.0,34.0,0,3700.0,993.0,1657.0,848.0,4.0,5,NEAR OCEAN
-118.0,34.0,3,2573.0,688.0,1478.0,604.0,3.0,5,NEAR OCEAN
-118.0,34.0,8,2388.0,619.0,1461.0,592.0,3.0,6,NEAR OCEAN
-118.0,34.0,8,2101.0,496.0,1038.0,500.0,3.0,6,NEAR OCEAN
-118.0,34.0,3,4013.0,1097.0,2297.0,969.0,3.0,5,NEAR OCEAN
-118.0,34.0,1,1584.0,435.0,904.0,406.0,2.0,5,NEAR OCEAN
-118.0,34.0,1,1709.0,558.0,1939.0,520.0,2.0,3,NEAR OCEAN
-118.0,34.0,5,2048.0,585.0,2074.0,597.0,2.0,3,NEAR OCEAN
-118.0,34.0,3,3742.0,1180.0,3916.0,1063.0,2.0,3,NEAR OCEAN
-118.0,34.0,4,3061.0,844.0,2135.0,769.0,3.0,4,NEAR OCEAN
-118.0,34.0,5,2171.0,672.0,3002.0,648.0,2.0,3,NEAR OCEAN
-118.0,34.0,5,1349.0,519.0,2646.0,552.0,2.0,2,NEAR OCEAN
-118.0,34.0,6,1697.0,550.0,1379.0,434.0,1.0,2,NEAR OCEAN
-118.0,34.0,4,1580.0,510.0,1896.0,448.0,2.0,2,NEAR OCEAN
-118.0,34.0,4,1219.0,408.0,1816.0,348.0,2.0,2,NEAR OCEAN
-118.0,34.0,2,1255.0,360.0,1201.0,318.0,1.0,4,NEAR OCEAN
-118.0,34.0,4,1170.0,369.0,1398.0,373.0,2.0,3,NEAR OCEAN
-118.0,34.0,7,1834.0,551.0,1967.0,476.0,2.0,2,NEAR OCEAN
-118.0,34.0,5,3107.0,994.0,3543.0,850.0,2.0,3,NEAR OCEAN
-118.0,34.0,3,225.0,72.0,439.0,71.0,3.0,3,NEAR OCEAN
-118.0,34.0,3,2851.0,968.0,3744.0,906.0,2.0,2,NEAR OCEAN
-118.0,34.0,5,32.0,18.0,96.0,36.0,5.0,2,NEAR OCEAN
-118.0,34.0,8,121.0,29.0,153.0,30.0,2.0,3,NEAR OCEAN
-118.0,34.0,9,143.0,41.0,222.0,50.0,2.0,1,NEAR OCEAN
-118.0,34.0,3,49.0,14.0,29.0,16.0,5.0,1,NEAR OCEAN
-118.0,34.0,3,2741.0,1029.0,2924.0,969.0,1.0,6,NEAR OCEAN
-118.0,34.0,6,1511.0,593.0,914.0,539.0,1.0,5,NEAR OCEAN
-118.0,34.0,8,1889.0,651.0,1545.0,587.0,2.0,4,NEAR OCEAN
-118.0,34.0,9,1766.0,497.0,1908.0,466.0,2.0,4,NEAR OCEAN
-118.0,34.0,9,2662.0,893.0,3018.0,763.0,2.0,4,NEAR OCEAN
-118.0,34.0,6,1574.0,603.0,820.0,514.0,1.0,3,NEAR OCEAN
-118.0,34.0,7,2034.0,899.0,1257.0,797.0,1.0,2,NEAR OCEAN
-118.0,34.0,3,2404.0,819.0,1566.0,753.0,2.0,3,NEAR OCEAN
-118.0,34.0,3,1118.0,437.0,1190.0,399.0,2.0,3,NEAR OCEAN
-118.0,34.0,9,1375.0,457.0,1089.0,317.0,2.0,5,NEAR OCEAN
-118.0,34.0,8,1158.0,396.0,1209.0,336.0,3.0,2,NEAR OCEAN
-118.0,34.0,8,517.0,233.0,995.0,212.0,2.0,1,NEAR OCEAN
-118.0,34.0,8,1434.0,627.0,735.0,518.0,2.0,4,NEAR OCEAN
-118.0,34.0,3,1442.0,392.0,632.0,385.0,5.0,4,NEAR OCEAN
-118.0,34.0,9,1562.0,616.0,692.0,512.0,1.0,5,NEAR OCEAN
-118.0,34.0,7,1645.0,547.0,1339.0,499.0,2.0,3,NEAR OCEAN
-118.0,34.0,6,1833.0,688.0,1128.0,620.0,1.0,2,NEAR OCEAN
-118.0,34.0,3,2103.0,727.0,1064.0,603.0,2.0,3,NEAR OCEAN
-118.0,34.0,5,1711.0,691.0,1092.0,568.0,1.0,3,NEAR OCEAN
-118.0,34.0,2,1852.0,556.0,1712.0,556.0,1.0,3,NEAR OCEAN
-118.0,34.0,1,1419.0,436.0,1300.0,360.0,2.0,1,NEAR OCEAN
-118.0,34.0,9,1180.0,381.0,1046.0,332.0,2.0,4,NEAR OCEAN
